Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Tipo de operación,Superficie construida:,Habitaciones:,Baños:,Conservación:,Referencia:,Superficie útil:,Superficie solar:,Tipo de casa:,Antigüedad:,Planta:,Gastos de comunidad:,Exterior:,Interior:,descripcion
https://www.pisos.com/comprar/piso-valdezarza28039-45012765924_100200/,280.0,72,30/10/2024,174,36,Compra,72.0,3.0,1.0,Reformado,TC125-584843,,,Piso,Más de 50 años,No especificado,,,,piso valdezarza
https://www.pisos.com/comprar/piso-parque_inlasa28981-48354167780_100200/,135.0,67,29/10/2024,,,Compra,67.0,,1.0,Reformado,TC134-599297,,,Piso,Entre 30 y 50 años,No especificado,,,,piso parque inlasa
https://www.pisos.com/comprar/piso-chorrillo28806-48411524083_100200/,152.3,60,28/10/2024,,,Compra,60.0,2.0,1.0,En buen estado,TC418-597037,,,Piso,Más de 50 años,No especificado,,,,piso chorrillo
https://www.pisos.com/comprar/piso-leganes_centro28911-44218051701_100200/,381.875,159,14/06/2024,40,7,Compra,159.0,3.0,,En buen estado,TC562-354424,,,Piso,No especificado,No especificado,,,,piso leganes centro
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-33374547386_100200/,270.0,64,23/10/2024,145,23,Compra,64.0,2.0,1.0,En buen estado,TC628-362991,,,Piso,Más de 50 años,1ª,,,,piso centro embajadores lavapies
https://www.pisos.com/comprar/atico-parla_este28983-45057577351_100200/,395.0,197,21/10/2024,,,Compra,197.0,3.0,2.0,Reformado,TC1076-585637,,,Piso,No especificado,4ª,,,,atico parla este
https://www.pisos.com/comprar/casa_unifamiliar-torrelaguna_centro_urbano-11675923130_515809/,637.5,565,30/10/2024,,,Compra,565.0,7.0,3.0,A reformar,515809-2029,477.0,,Unifamiliar,Más de 50 años,No especificado,,,,casa unifamiliar torrelaguna centro urbano
https://www.pisos.com/comprar/casa_pareada-parla_este28983-47555088927_100500/,457.0,269,16/10/2024,,,Compra,269.0,6.0,3.0,En buen estado,SA1424-ME2482,,206.0,Pareada,Entre 10 y 20 años,No especificado,,,,casa pareada parla este
https://www.pisos.com/comprar/chalet-parla_la_ermita-35056303484_997672/,334.5,190,14/06/2024,,,Compra,190.0,4.0,3.0,En buen estado,4997672-13448568,155.0,90.0,Piso,Entre 10 y 20 años,No especificado,,,,chalet parla la ermita
https://www.pisos.com/comprar/piso-puente_de_vallecas_entrevias28053-45014724416_100200/,132.0,70,03/07/2024,,,Compra,70.0,3.0,1.0,En buen estado,TC602-582093,,,Piso,No especificado,2ª,Más de 100 €,,,piso puente de vallecas entrevias
https://www.pisos.com/comprar/casa_adosada-el_cerrillo-47522647471_100200/,360.0,310,11/10/2024,20,10,Compra,310.0,3.0,2.0,En buen estado,TC903-593376,,,Adosada,Más de 50 años,No especificado,,,,casa adosada el cerrillo
https://www.pisos.com/comprar/piso-fontarron-48335431901_100200/,259.0,72,28/10/2024,341,60,Compra,72.0,3.0,1.0,En buen estado,TC539-598292,,,Piso,Más de 50 años,3ª,,,,piso fontarron
https://www.pisos.com/comprar/piso-trafalgar28010-45052705107_100200/,950.0,145,22/08/2024,192,40,Compra,145.0,3.0,2.0,Reformado,TC1019-585489,,,Piso,No especificado,3ª,,,,piso trafalgar
https://www.pisos.com/comprar/piso-san_fernando_de_henares_montserrat-45886296267_106700/,335.0,117,30/10/2024,,,Compra,117.0,3.0,2.0,No especificado,IFC76050-PSO_6837,80.0,,Piso,Entre 20 y 30 años,No especificado,,,,piso san fernando de henares montserrat
https://www.pisos.com/comprar/chalet_adosado-torrejon_de_la_calzada_centro_urbano-48335066774_525874/,345.0,140,25/10/2024,,,Compra,140.0,3.0,3.0,En buen estado,4525874-000056,140.0,231.0,Piso,Menos de 5 años,No especificado,,,,chalet adosado torrejon de la calzada centro urbano
https://www.pisos.com/comprar/casa_adosada-majadahonda_casco_antiguo28220-45021286968_100200/,610.0,172,28/10/2024,227,30,Compra,172.0,4.0,3.0,En buen estado,TC309-585225,,,Adosada,Entre 30 y 50 años,No especificado,,,,casa adosada majadahonda casco antiguo
https://www.pisos.com/comprar/piso-alcorcon_casco_antiguo28922-47543697398_104700/,220.0,88,30/10/2024,,,Compra,88.0,3.0,1.0,En buen estado,STA49-RP1602024130271,,,Piso,Entre 30 y 50 años,No especificado,,,,piso alcorcon casco antiguo
https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-48413855588_100200/,520.0,146,24/10/2024,123,38,Compra,146.0,4.0,2.0,En buen estado,TC895-596262,,,Piso,Entre 30 y 50 años,9ª,,,,piso fuencarral el pardo valverde
https://www.pisos.com/comprar/piso-latina_aluche28047-48398207066_100200/,415.0,110,29/10/2024,114,118,Compra,110.0,4.0,2.0,En buen estado,TC160-598911,,,Piso,Entre 30 y 50 años,5ª,,,,piso latina aluche
https://www.pisos.com/comprar/piso-parque_europa_el_prado-45087201931_100200/,329.0,110,16/10/2024,,,Compra,110.0,,2.0,En buen estado,TC452-585298,,,Piso,Entre 20 y 30 años,3ª,,,,piso parque europa el prado
https://www.pisos.com/comprar/casa_adosada-mirasierra_arroyo_del_fresno28035-46696911855_100500/,890.0,270,30/10/2024,,,Compra,270.0,6.0,5.0,En buen estado,SA2562-CAMYVENTCERRO,196.0,45.0,Adosada,No especificado,No especificado,Entre 40 y 60 €,,,casa adosada mirasierra arroyo del fresno
https://www.pisos.com/comprar/piso-imperial28005-47544670047_100200/,630.0,141,28/10/2024,,,Compra,141.0,,2.0,En buen estado,TC211-595052,,,Piso,Más de 50 años,7ª,,,,piso imperial
https://www.pisos.com/comprar/chalet-arroyomolinos_zarzalejo-48394889809_104700/,429.0,210,25/10/2024,,,Compra,210.0,4.0,4.0,En buen estado,STA62-RP1712024131682,168.0,,Piso,Entre 10 y 20 años,No especificado,Entre 20 y 40 €,,,chalet arroyomolinos zarzalejo
https://www.pisos.com/comprar/casa_adosada-hortaleza_canillas28043-48351744575_100200/,429.0,90,16/10/2024,306,68,Compra,90.0,,1.0,En buen estado,TC1039-598256,,,Adosada,Entre 20 y 30 años,No especificado,,,,casa adosada hortaleza canillas
https://www.pisos.com/comprar/piso-san_felix_el_legario28981-48413126626_100200/,489.9,226,29/10/2024,,,Compra,226.0,,3.0,Reformado,TC1076-597091,,,Piso,Entre 20 y 30 años,No especificado,,,,piso san felix el legario
https://www.pisos.com/comprar/piso-valdezarza28039-45905348429_100200/,340.0,81,04/09/2024,277,58,Compra,81.0,3.0,1.0,En buen estado,TC584-587844,,,Piso,No especificado,7ª,,,,piso valdezarza
https://www.pisos.com/comprar/piso-trafalgar28010-47588824479_993362/,995.0,138,24/10/2024,,,Compra,138.0,4.0,2.0,En buen estado,4993362-88026,125.0,,Piso,Más de 50 años,7ª,Más de 100 €,,Ultima planta con vistas totalmente despejadas.,piso trafalgar
https://www.pisos.com/comprar/piso-centro_palacio28013-44233685182_102100/,,164,30/10/2024,,,Compra,164.0,3.0,3.0,No especificado,GM22-196907,,,Piso,No especificado,No especificado,,Exterior,,piso centro palacio
https://www.pisos.com/comprar/casa_adosada-villanueva_del_pardillo_centro_urbano-45879341269_100200/,640.0,276,09/09/2024,120,30,Compra,276.0,4.0,4.0,Reformado,TC974-588159,,,Adosada,No especificado,No especificado,Entre 40 y 60 €,,,casa adosada villanueva del pardillo centro urbano
https://www.pisos.com/comprar/piso-rosa_luxemburgo_padreron_poligono_industrial_norte-45002544140_100200/,460.0,120,19/10/2024,,,Compra,120.0,3.0,2.0,En buen estado,TC657-587763,,,Piso,Entre 30 y 50 años,2ª,,,,piso rosa luxemburgo padreron poligono industrial norte
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-46710202288_100200/,250.0,69,24/09/2024,80,170,Compra,69.0,1.0,1.0,En buen estado,TC848-591976,,,Piso,Más de 50 años,No especificado,,,,piso centro embajadores lavapies
https://www.pisos.com/comprar/piso-latina_aluche28024-47569728640_100200/,270.0,80,01/10/2024,135,27,Compra,80.0,,1.0,Reformado,TC231-595605,,,Piso,Más de 50 años,6ª,Más de 100 €,,,piso latina aluche
https://www.pisos.com/comprar/piso-coslada_casco_antiguo28821-47563325349_100200/,139.5,57,22/10/2024,303,50,Compra,57.0,2.0,1.0,A reformar,TC1092-594725,,,Piso,Más de 50 años,No especificado,,,,piso coslada casco antiguo
https://www.pisos.com/comprar/chalet-fuente_el_saz_de_jarama_centro_urbano-9247072338_998671/,,470,30/10/2024,,,Compra,470.0,5.0,2.0,En buen estado,4998671-0024,400.0,7.0,Piso,Entre 20 y 30 años,No especificado,,,,chalet fuente el saz de jarama centro urbano
https://www.pisos.com/comprar/casa_adosada-mirasierra_arroyo_del_fresno28049-30883291425_100200/,810.0,236,29/10/2024,272,46,Compra,236.0,3.0,4.0,En buen estado,TC687-535085,,,Adosada,Entre 20 y 30 años,No especificado,,,,casa adosada mirasierra arroyo del fresno
https://www.pisos.com/comprar/piso-brunete_centro_urbano-48412544917_100200/,310.0,110,22/10/2024,,,Compra,110.0,,3.0,En buen estado,TC1017-598222,,,Piso,Entre 20 y 30 años,No especificado,,,,piso brunete centro urbano
https://www.pisos.com/comprar/piso-guindalera28028-48355183016_100200/,450.0,81,29/10/2024,224,45,Compra,81.0,3.0,1.0,Reformado,TC1112-599284,,,Piso,Más de 50 años,3ª,,,,piso guindalera
https://www.pisos.com/comprar/piso-palos_de_moguer28045-46695817970_100200/,338.0,90,09/09/2024,123,37,Compra,90.0,4.0,1.0,En buen estado,TC1172-591082,,,Piso,Más de 50 años,No especificado,,,,piso palos de moguer
https://www.pisos.com/comprar/piso-pinar_del_rey28033-48337454594_100200/,400.0,113,15/10/2024,214,44,Compra,113.0,4.0,2.0,En buen estado,TC910-597428,,,Piso,Entre 30 y 50 años,3ª,,,,piso pinar del rey
https://www.pisos.com/comprar/piso-pintores_ferial28982-46683552297_100200/,145.0,72,21/10/2024,,,Compra,72.0,2.0,2.0,A reformar,TC220-592609,,,Piso,Más de 50 años,No especificado,,,,piso pintores ferial
https://www.pisos.com/comprar/piso-somosaguas_humera_los_angeles28223-4770455491_109700/,589.0,113,21/10/2024,,,Compra,113.0,3.0,2.0,A estrenar,4510732-21382618,,,Piso,No especificado,Bajo,,,,piso somosaguas humera los angeles
https://www.pisos.com/comprar/piso-mostoles_centro28931-48424696418_100200/,210.0,82,21/10/2024,,,Compra,82.0,3.0,1.0,En buen estado,TC815-598118,,,Piso,Más de 50 años,No especificado,Más de 100 €,,,piso mostoles centro
https://www.pisos.com/comprar/piso-universidad_malasana28004-48397978693_105700/,689.0,91,29/10/2024,137,28,Compra,91.0,3.0,1.0,No especificado,GB18-UNI3298 PISO EN VENTA EN CENTRO - UNIVERSIDAD,71.0,,Piso,Más de 50 años,4ª,,,,piso universidad malasana
https://www.pisos.com/comprar/chalet-nuevo_tres_cantos-45878344874_108500/,600.8,234,30/10/2024,,,Compra,234.0,4.0,4.0,No especificado,AG588-ENELDO,,,Piso,No especificado,No especificado,,,,chalet nuevo tres cantos
https://www.pisos.com/comprar/piso-mostoles_oeste28935-48377191714_100200/,220.0,83,29/10/2024,452,117,Compra,83.0,3.0,1.0,En buen estado,TC50-598128,,,Piso,Entre 30 y 50 años,1ª,,,,piso mostoles oeste
https://www.pisos.com/comprar/piso-las_margaritas_universidad28903-48334849807_100200/,495.0,141,25/10/2024,47,9,Compra,141.0,3.0,2.0,A estrenar,TC692-598877,,,Piso,Entre 5 y 10 años,No especificado,Más de 100 €,,,piso las margaritas universidad
https://www.pisos.com/comprar/piso-prado_de_somosaguas-4510130599_109700/,,172,14/10/2024,,,Compra,172.0,4.0,2.0,A estrenar,4528337-21120664,,,Piso,No especificado,2ª,,,,piso prado de somosaguas
https://www.pisos.com/comprar/piso-chamartin_prosperidad28043-44264537945_102100/,575.0,69,30/10/2024,,,Compra,69.0,1.0,1.0,No especificado,GM24-197640,,,Piso,Más de 50 años,No especificado,,Exterior,,piso chamartin prosperidad
https://www.pisos.com/comprar/piso-tetuan_cuatro_caminos28020-38399020535_100200/,495.0,125,18/07/2024,,,Compra,125.0,5.0,2.0,En buen estado,TC943-561092,,,Piso,No especificado,1ª,,,,piso tetuan cuatro caminos
https://www.pisos.com/comprar/chalet_pareado-loeches_centro_urbano-45040859872_992672/,425.0,218,09/10/2024,,,Compra,218.0,4.0,3.0,Reformado,4992672-1511,185.0,250.0,Piso,Entre 10 y 20 años,No especificado,,,,chalet pareado loeches centro urbano
https://www.pisos.com/comprar/piso-mostoles_centro28937-47586751608_100200/,186.0,83,22/10/2024,,,Compra,83.0,3.0,1.0,En buen estado,TC12-589719,,,Piso,Más de 50 años,No especificado,,,,piso mostoles centro
https://www.pisos.com/comprar/piso-avanzada_la_cueva28944-47582415030_100200/,194.5,73,09/10/2024,,,Compra,73.0,3.0,1.0,Reformado,TC84-593519,,,Piso,Entre 30 y 50 años,4ª,Más de 100 €,,,piso avanzada la cueva
https://www.pisos.com/comprar/chalet-colmenarejo_centro_urbano-38400191403_100500/,625.0,271,29/10/2024,216,45,Compra,271.0,5.0,4.0,En buen estado,SA4112-IDE3051023,260.0,,Piso,No especificado,No especificado,,,,chalet colmenarejo centro urbano
https://www.pisos.com/comprar/chalet_unifamiliar-nueva_espana28016-48345096024_992392/,,552,30/10/2024,,,Compra,552.0,6.0,6.0,En buen estado,4992392-Chalet Independiente,480.0,406.0,Piso,Entre 10 y 20 años,No especificado,,,,chalet unifamiliar nueva espana
https://www.pisos.com/comprar/casa_adosada-torrelaguna_centro_urbano-47544568620_515809/,208.0,178,30/10/2024,,,Compra,178.0,4.0,3.0,En buen estado,515809-2329,170.0,,Adosada,Entre 20 y 30 años,No especificado,,,,casa adosada torrelaguna centro urbano
https://www.pisos.com/comprar/piso-pinar_del_rey28043-47578328666_100200/,,380,14/10/2024,427,89,Compra,380.0,5.0,3.0,En buen estado,TC963-595436,,,Piso,Entre 20 y 30 años,No especificado,,,,piso pinar del rey
https://www.pisos.com/comprar/piso-san_juan_bautista28043-47599561399_100200/,495.0,120,26/10/2024,85,18,Compra,120.0,2.0,2.0,En buen estado,TC1028-593576,,,Piso,Entre 20 y 30 años,No especificado,,,,piso san juan bautista
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-48428351733_100200/,290.0,75,30/10/2024,250,150,Compra,75.0,3.0,2.0,En buen estado,TC99-597261,,,Piso,Más de 50 años,1ª,,,,piso centro embajadores lavapies
https://www.pisos.com/comprar/duplex-zona_noroeste-46731316715_100200/,392.0,209,05/09/2024,,,Compra,209.0,2.0,2.0,Reformado,TC936-592124,,,Piso,Entre 20 y 30 años,No especificado,,,,duplex zona noroeste
https://www.pisos.com/comprar/piso-carlos_ruiz-44244226352_100200/,165.0,90,15/05/2024,,,Compra,90.0,3.0,1.0,No especificado,TC598-580867,,,Piso,No especificado,No especificado,,,,piso carlos ruiz
https://www.pisos.com/comprar/piso-puente_de_vallecas_entrevias28053-45883694136_100200/,179.0,91,08/07/2024,,,Compra,91.0,3.0,1.0,En buen estado,TC602-586904,,,Piso,No especificado,9ª,,,,piso puente de vallecas entrevias
https://www.pisos.com/comprar/piso-latina_aluche28047-48341236261_100200/,380.0,111,11/10/2024,124,110,Compra,111.0,4.0,2.0,En buen estado,TC160-597686,,,Piso,Entre 30 y 50 años,1ª,,,,piso latina aluche
https://www.pisos.com/comprar/piso-fuencarral_el_pardo_la_paz28029-48345407811_100200/,330.0,72,17/10/2024,206,43,Compra,72.0,2.0,1.0,En buen estado,TC1045-595282,,,Piso,Más de 50 años,No especificado,,,,piso fuencarral el pardo la paz
https://www.pisos.com/comprar/piso-mostoles_centro28934-48377017761_100500/,110.0,54,16/10/2024,,,Compra,54.0,2.0,1.0,No especificado,SA1136-PAV01814/5884,51.0,,Piso,Más de 50 años,3ª,,,,piso mostoles centro
https://www.pisos.com/comprar/duplex-centro_palacio28005-41756960791_102100/,879.0,125,30/10/2024,,,Compra,125.0,3.0,3.0,No especificado,GM6-193463,,,Piso,No especificado,No especificado,,Exterior,,duplex centro palacio
https://www.pisos.com/comprar/piso-san_fernando_de_henares_centro-3300531214_109700/,259.0,91,29/10/2024,46.8,7.9,Compra,91.0,2.0,2.0,A estrenar,IF4098-CCI-031-000045780,,,Piso,No especificado,Bajo,,,,piso san fernando de henares centro
https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-45024452543_100200/,525.0,127,29/10/2024,191,33,Compra,127.0,2.0,2.0,En buen estado,TC1144-586246,,,Piso,Más de 50 años,No especificado,,,,piso moncloa aravaca arguelles
https://www.pisos.com/comprar/piso-navalcarnero_centro_urbano-48378014872_100200/,184.9,63,16/10/2024,150,31,Compra,63.0,,1.0,En buen estado,TC1137-597525,,,Piso,Entre 10 y 20 años,No especificado,,,,piso navalcarnero centro urbano
https://www.pisos.com/comprar/piso-tetuan_cuatro_caminos28020-48431719915_100200/,215.0,43,15/10/2024,,,Compra,43.0,1.0,1.0,En buen estado,TC700-594418,,,Piso,Más de 50 años,4ª,,,,piso tetuan cuatro caminos
https://www.pisos.com/comprar/piso-cerro_el_molino28942-48409725675_105700/,155.0,63,23/10/2024,207,44,Compra,63.0,2.0,1.0,No especificado,GB12- VENTA EN FUENLABRADA - FUENLABRADA II - EL MOLINO,60.0,,Piso,Entre 30 y 50 años,No especificado,,,,piso cerro el molino
https://www.pisos.com/comprar/piso-el_carrascal_distrito28916-45867527301_100200/,284.9,115,03/10/2024,185,59,Compra,115.0,3.0,2.0,En buen estado,TC20-590023,,,Piso,Entre 30 y 50 años,7ª,Más de 100 €,,,piso el carrascal distrito
https://www.pisos.com/comprar/casa_adosada-centro_arroyo_la_fuente28944-45923576252_101000/,620.0,232,30/10/2024,,,Compra,232.0,4.0,3.0,No especificado,AF203-2241/100,,,Adosada,No especificado,No especificado,,,,casa adosada centro arroyo la fuente
https://www.pisos.com/comprar/chalet-hispanoamerica_las_comunidades-33401218652_106000/,457.0,366,30/10/2024,,,Compra,366.0,5.0,4.0,No especificado,NI7-2132-V,,333.0,Piso,Entre 10 y 20 años,No especificado,,,,chalet hispanoamerica las comunidades
https://www.pisos.com/comprar/chalet_pareado-colonia-48347956719_996331/,975.0,271,29/10/2024,100,100,Compra,271.0,4.0,4.0,A estrenar,4996331-SV-2b,270.0,552.0,Piso,Menos de 5 años,No especificado,,,,chalet pareado colonia
https://www.pisos.com/comprar/duplex-acacias28045-45012567308_102100/,,235,30/10/2024,,,Compra,235.0,3.0,3.0,No especificado,GM16-199066,,,Piso,No especificado,No especificado,,Exterior,,duplex acacias
https://www.pisos.com/comprar/piso-leganes_la_fortuna28917-48387657807_100200/,219.0,83,25/10/2024,,,Compra,83.0,2.0,1.0,En buen estado,TC604-596628,,,Piso,Entre 10 y 20 años,2ª,,,,piso leganes la fortuna
https://www.pisos.com/comprar/piso-centro_arroyo_la_fuente28944-48362923615_510357/,286.5,121,30/10/2024,,,Compra,121.0,3.0,3.0,En buen estado,4510357-FCLECH,97.0,,Piso,Entre 10 y 20 años,Principal,Entre 80 y 100 €,,,piso centro arroyo la fuente
https://www.pisos.com/comprar/piso-avanzada_la_cueva28944-48374216330_100200/,197.9,73,23/10/2024,,,Compra,73.0,3.0,,En buen estado,TC84-598840,,,Piso,Entre 30 y 50 años,No especificado,Más de 100 €,,,piso avanzada la cueva
https://www.pisos.com/comprar/piso-valdemoro_hospital28342-4577330529_109700/,255.0,126,30/10/2024,,,Compra,126.0,2.0,2.0,A estrenar,4526462-21225759,,,Piso,No especificado,Bajo,,,,piso valdemoro hospital
https://www.pisos.com/comprar/duplex-parla_centro28982-47523846677_100200/,165.0,72,29/10/2024,170,29,Compra,72.0,1.0,2.0,Reformado,TC1162-593480,,,Piso,Entre 10 y 20 años,No especificado,,,,duplex parla centro
https://www.pisos.com/comprar/chalet_pareado-brezo_guardia_civil28342-41705770119_102100/,429.0,253,30/10/2024,,,Compra,253.0,4.0,3.0,No especificado,GM7-194194,,,Piso,Más de 50 años,No especificado,,,,chalet pareado brezo guardia civil
https://www.pisos.com/comprar/apartamento-ensanche_de_vallecas_valdecarros28051-48400306473_100500/,180.0,38,30/10/2024,,,Compra,38.0,1.0,1.0,En buen estado,SA1606-171592,31.0,,Piso,Entre 10 y 20 años,5ª,Entre 60 y 80 €,,,apartamento ensanche de vallecas valdecarros
https://www.pisos.com/comprar/chalet-la_moraleja_encinar_de_los_reyes28109-42511733162_102100/,,1.700,30/10/2024,,,Compra,1.7,8.0,11.0,No especificado,GM6-195047,,10.0,Piso,Más de 50 años,No especificado,,,,chalet la moraleja encinar de los reyes
https://www.pisos.com/comprar/piso-universidad_malasana28015-45859029928_102100/,510.0,95,30/10/2024,,,Compra,95.0,2.0,1.0,No especificado,GM2-199539,,,Piso,No especificado,No especificado,,Exterior,,piso universidad malasana
https://www.pisos.com/comprar/casa_unifamiliar-colmenarejo_centro_urbano-45023635005_100200/,549.9,290,03/07/2024,148,31,Compra,290.0,4.0,3.0,En buen estado,TC1115-584824,,,Unifamiliar,Entre 5 y 10 años,No especificado,,,,casa unifamiliar colmenarejo centro urbano
https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-48388066376_100200/,,228,29/10/2024,,,Compra,228.0,4.0,2.0,A reformar,TC953-599470,,,Piso,Más de 50 años,4ª,,,,piso moncloa aravaca arguelles
